label,sentence1,sentence2
0,khoản 2 điều 43 luật giao thông đường bộ,khoản 2 điều bốn ba luật hình sự
0,khoản 2 điều 43 luật giao thông đường bộ,khoản 2 điều bốn mươi ba luật hình sự
0,khoản 2 điều 43 luật giao thông đường bộ,khoản 2 điều bốn ba luật giao thông đường bộ
0,khoản 2 điều 43 luật giao thông đường bộ,khoản 2 điều bốn mươi ba luật giao thông đường bộ
0,khoản 2 điều 43 luật giao thông đường bộ,khoản 2 điều 43 luật giao thông
0,khoản 3 điều 43 luật giao thông,khoản 3 điều 43 luật hình sự
0,khoản 3 điều 43 luật giao thông,khoản ba điều 43 luật hình sự
0,khoản 3 điều 43 luật giao thông,khoản ba điều 43 luật giao thông
0,khoản 3 điều 43 luật giao thông,khoản 3 điều bốn ba luật hình sự
0,khoản 3 điều 43 luật giao thông,khoản 3 điều bốn mươi ba luật hình sự
0,khoản 3 điều 43 luật giao thông,khoản 3 điều bốn ba luật giao thông
0,khoản 3 điều 43 luật giao thông,khoản 3 điều bốn mươi ba luật giao thông
0,khoản 4 điều 43 luật giao thông,khoản 4 điều 43 luật hình sự
0,khoản 4 điều 43 luật giao thông,khoản bốn điều 43 luật hình sự
0,khoản 4 điều 43 luật giao thông,khoản bốn điều 43 luật giao thông
0,khoản 4 điều 43 luật giao thông,khoản 4 điều bốn ba luật hình sự
0,khoản 4 điều 43 luật giao thông,khoản 4 điều bốn mươi ba luật hình sự
0,khoản 4 điều 43 luật giao thông,khoản 4 điều bốn ba luật giao thông
0,khoản 4 điều 43 luật giao thông,khoản 4 điều bốn mươi ba luật giao thông
0,khoản 5 điều 43 luật giao thông,khoản 5 điều 43 luật hình sự
0,khoản 5 điều 43 luật giao thông,khoản năm điều 43 luật hình sự
0,khoản 5 điều 43 luật giao thông,khoản năm điều 43 luật giao thông
0,khoản 5 điều 43 luật giao thông,khoản 5 điều bốn ba luật hình sự
0,khoản 5 điều 43 luật giao thông,khoản 5 điều bốn mươi ba luật hình sự
0,khoản 5 điều 43 luật giao thông,khoản 5 điều bốn ba luật giao thông
0,khoản 5 điều 43 luật giao thông,khoản 5 điều bốn mươi ba luật giao thông
0,ai quy định phạm vi đất dành cho đường bộ,phạm vi đất dành cho đường bộ là gì
0,ai quy định phạm vi đất dành cho đường bộ,người nào quy định phạm vi đất dành cho đường bộ
0,ai quy định phạm vi đất dành cho đường bộ,ai quy định phạm vi đất dành cho đường bộ
0,ai quy định phạm vi đất dành cho đường bộ,khu vực đất dành cho đường bộ là gì
0,ai quy định phạm vi đất dành cho đường bộ,ai quy định khu vực đất dành cho đường bộ
0,khi nào nhà nước thu hồi đất của chủ công trình,nhà nước có quyền thu hồi đất của công trình không
0,khi nào nhà nước yêu cầu bồi thường đối với chủ công trình theo quy định pháp luật,tại sao chủ công trình lại phải đền bù khi nhà nước yêu cầu bồi thường
0,điều 44 luật giao thông,điều 41 luật hình sự
0,điều 44 luật giao thông,điều bốn mươi mốt luật hình sự
0,điều 44 luật giao thông,điều bốn mốt luật hình sự
0,điều 44 luật giao thông,điều bốn bốn luật giao thông
0,điều 44 luật giao thông,điều bốn mươi bốn luật giao thông
0,điều 44 luật giao thông,điều bốn tư luật giao thông
0,điều 44 luật giao thông,điều bốn mươi tư luật giao thông
0,việc bảo đảm yêu cầu kĩ thuật quy định ở đâu,yêu cầu kỹ thuật đường bộ được quy định như nào
0,việc bảo đảm yêu cầu kĩ thuật quy định ở đâu,việc bảo đảm yêu cầu kỹ thuật quy định ở đâu
0,an toàn giao thông của công trình đường bộ quy định ở đâu,an toàn giao thông là gì
0,điều 44 gồm bao nhiêu khoản,điều 44 luật hình sự gồm mấy khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn bốn luật hình sự gồm mấy khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn mươi bốn luật hình sự gồm mấy khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn tư luật hình sự gồm mấy khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn mươi tư luật hình sự gồm mấy khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn bốn gồm bao nhiêu khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn mươi bốn gồm bao nhiêu khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn tư gồm bao nhiêu khoản
0,điều 44 gồm bao nhiêu khoản,điều bốn mươi tư gồm bao nhiêu khoản
0,điều 44 gồm bao nhiêu khoản,điều 44 gồm mấy khoản
0,khoản 1 điều 44 luật giao thông,khoản 1 điều 44 luật dân sự
0,khoản 1 điều 44 luật giao thông,khoản một điều 44 luật dân sự
0,khoản 1 điều 44 luật giao thông,khoản một điều 44 luật giao thông
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn bốn luật dân sự
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn mươi bốn luật dân sự
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn tư luật dân sự
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn mươi tư luật dân sự
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn bốn luật giao thông
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn mươi bốn luật giao thông
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn tư luật giao thông
0,khoản 1 điều 44 luật giao thông,khoản 1 điều bốn mươi tư luật giao thông
0,khoản 2 điều 44 luật giao thông,khoản 2 điều 44 luật hình sự
0,khoản 2 điều 44 luật giao thông,khoản hai điều 44 luật hình sự
0,khoản 2 điều 44 luật giao thông,khoản hai điều 44 luật giao thông
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn bốn luật hình sự
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn mươi bốn luật hình sự
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn tư luật hình sự
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn mươi tư luật hình sự
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn bốn luật giao thông
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn mươi bốn luật giao thông
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn tư luật giao thông
0,khoản 2 điều 44 luật giao thông,khoản 2 điều bốn mươi tư luật giao thông
0,khoản 3 điều 44 luật giao thông,khoản 3 điều 44 luật hình sự
0,khoản 3 điều 44 luật giao thông,khoản ba điều 44 luật hình sự
0,khoản 3 điều 44 luật giao thông,khoản ba điều 44 luật giao thông
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn bốn luật hình sự
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn mươi bốn luật hình sự
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn tư luật hình sự
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn mươi tư luật hình sự
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn bốn luật giao thông
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn mươi bốn luật giao thông
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn tư luật giao thông
0,khoản 3 điều 44 luật giao thông,khoản 3 điều bốn mươi tư luật giao thông
0,khoản 4 điều 44 luật giao thông,khoản 4 điều 44 luật hình sự
0,khoản 4 điều 44 luật giao thông,khoản bốn điều 44 luật hình sự
0,khoản 4 điều 44 luật giao thông,khoản bốn điều 44 luật giao thông
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn bốn luật hình sự
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn mươi bốn luật hình sự
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn tư luật hình sự
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn mươi tư luật hình sự
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn bốn luật giao thông
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn mươi bốn luật giao thông
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn tư luật giao thông
0,khoản 4 điều 44 luật giao thông,khoản 4 điều bốn mươi tư luật giao thông
0,khoản 5 điều 44 luật giao thông,khoản 5 điều 44 luật hình sự
0,khoản 5 điều 44 luật giao thông,khoản năm điều 44 luật hình sự
0,khoản 5 điều 44 luật giao thông,khoản năm điều 44 luật giao thông
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn bốn luật hình sự
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn mươi bốn luật hình sự
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn tư luật hình sự
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn mươi tư luật hình sự
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn bốn luật giao thông
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn mươi bốn luật giao thông
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn tư luật giao thông
0,khoản 5 điều 44 luật giao thông,khoản 5 điều bốn mươi tư luật giao thông
0,yêu cầu với đường đô thị,đường đô thị là gì
0,yêu cầu với công trình xây dựng mới,công trình xây dựng mới thì có yêu cầu gì đối với an toàn giao thông
0,ai có trách nhiệm thẩm định độ an toàn giao thông,việc thẩm định độ an toàn giao thông được diễn ra như nào
0,ai có trách nhiệm thẩm định độ an toàn giao thông,người nào có trách nhiệm thẩm định độ an toàn giao thông
0,ai có trách nhiệm thẩm định độ an toàn giao thông,ai có trách nhiệm thẩm định độ an toàn giao thông
0,lưu ý về thẩm định độ an toàn của công trình,quy trình thẩm định độ an toàn giao thông
0,yêu cầu với khu đô thị,khu đô thị thì có mật độ giao thông như nào
0,yêu cầu đối với khu dân cư,khu đông dân cư thì phải đi như thế nào
0,yêu cầu đối với khu công nghiệp,khu công nghiệp có giao thông như nào để đảm bảo an toàn giao thông
0,việc đấu nối được quy định như nào,việc đấu nối cầu đường do ai quy định
0,việc đấu nối được quy định như nào,việc đấu nối cầu đường do người nào quy định
0,việc đấu nối được quy định như nào,việc đấu nối cầu đường do ai quy định
